Ac_bau_1656_2_GCF_000188215_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_AB0057_GCF_000021245_2_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_AB307_0294_GCF_002803025_2_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_ACICU_GCF_000018445_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_ACICU_GCF_005519135_2_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_ATCC_17978_GCF_004797155_2_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_ATCC_17978_GCF_013372085_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_ATCC_19606_CIP_70_34_JCM_6841_GCF_019331655_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_AYE_GCF_000069245_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_BJAB07104_GCF_000419385_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_BJAB0715_GCF_000419405_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_BJAB0868_GCF_000419425_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_D1279779_GCF_000186665_3_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_DU202_GCF_000498375_2_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_GCF_000695855_3_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_GCF_000746605_1_WP_038405753	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_GCF_000746645_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_GCF_000761175_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_GCF_000814345_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_GCF_000828935_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_GCF_000830055_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_GCF_000939415_2_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_GCF_000963815_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
Ac_bau_GCF_001026965_1_WP_001242511	221.7	glyox_I:_lactoylglutathione_lyase
